"ID","Date","Year","Time","Age","Sex","Dispositon","TotL..ft.","TotL..cm.","SVL...cm.","lbs","kg","Easting","Northing","General.Location","Method","Association","Additional.ID","County","Designation","Observer","Scout","Egg.Count","Follicle.Status","Comments","Phenotype","Size.Est.","X..Hidden","Snake.Temp","Ground.Temp","Microhabitat","Burrow.Feature","Behavior","Condition","NEW.ID.","Method_Grouped","x","y"
"BP01-11JUN17",2017-06-11,"2017","23:20","adult","Male","alive","7.7",236,205,11.3,5.2,"432994","2880770","Tamiami Trail","Road Cruising","","","Collier","Development","Austin Fuchs","",NA,"","","","","","","~73 (air)","road","","","injured by car","#REF!","Road Cruising",-81.6697823808428,26.0443743774399
"BP02-11JUN17",2017-06-11,"2017","23:11","juvenile","Female","dead","5.9",180,156,6,2.8,"438297","2876959","Tamiami Trail","Road Cruising","","","Collier","Six L's Agricultural","Austin Fuchs","",NA,"","found DOR while night road cruising","","","","","~73 (air)","road","","","","#REF!","Road Cruising",-81.61659702003,26.010199758464
"EDD-E29-BP01-14JUN17",2017-06-14,"2017","N/A","N/A","Male","dead",NA,NA,NA,NA,NA,"507031","2894567","Alligator Alley","","","IN-0000291030","Collier","BCNP","Sander Busman","",NA,"","","","N/A","","","","","","","","#REF!","",-80.9296427070471,26.1704931143111
"EDD-E29-BP01-17JUN17",2017-06-17,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"501912","2859228","Tamiami Trail, W of 11 Mile Rd","","","IN-0000288827","Collier","BCNP","Steve Daskam","",NA,"","","","N/A","","","","","","","","#REF!","",-80.9809187804609,25.8514032877368
"EDD-E29-BP01-19JUN17",2017-06-19,"2017","N/A","N/A","Male","dead",NA,NA,NA,NA,NA,"468727","2867401","Birdon Rd","","","IN-0000297965","Collier","BCNP","TP","",NA,"","","","N/A","","","","","","","","#REF!","",-81.3122879634274,25.9248702727614
"EDD-BP01-21JUN17",2017-06-21,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"448104","2895669","28 Ave SE","","","IN-0000288895","Collier","Golden Gate Estates","Lindsay Floyd","",NA,"","","","N/A","","","","","","","","#REF!","",-81.5193447930829,26.1795239786468
"BP01-27JUN17",2017-06-27,"2017","N/A","juvenile","Male","dead",NA,NA,NA,NA,NA,"438791","2877251","41 North","Heavy Equipment","","","Collier","Six L's Agricultural","Victor","",NA,"","snake was caught in the sprockets of Victor's machine, so we weren't able to retrieve it","","N/A","","","","","","","","#REF!","Heavy Equipment",-81.6116743731983,26.0128572897411
"BP01-28JUN17",2017-06-28,"2017","3:00","adult","Female","alive","8.4",256,229,11.7,5.3,"436905","2877994","Tamiami Trail","Road Cruising","","","Collier","Development","KH, AuF","","na","","","","","","","","","","","","#REF!","Road Cruising",-81.6305565111342,26.0194850893748
"BP02-28JUN17",2017-06-28,"2017","22:15","hatchling","Male","alive","2.3",70,61,0.2,0.1,"429955","2877919","Fiddler's Creek","Road Cruising","","","Collier","Fiddler's Creek","KH, AuF","",NA,"","going North","","","","","~77 (air)","road","","traveling S to N","","#REF!","Road Cruising",-81.7000052199545,26.0184882477147
"E29-BP03-28JUN17",2017-06-28,"2017","N/A","juvenile","Male","dead","6.6",200,175,6.5,3,"470464","2864786","Joanie's","Road Cruising","","","Collier","BCNP","MM, JD","",NA,"","","","","","","","","","","","#REF!","Road Cruising",-81.2948839721367,25.9012935549979
"E29-BP04-28JUN17",2017-06-28,"2017","N/A","adult","Male","alive","8.2",248,218,13.7,6.3,"488212","2860631","Tamiami Trail","Road Cruising","","","Collier","BCNP","MM, JD","",NA,"","","","","","","","","","","","#REF!","Road Cruising",-81.1176533512788,25.8640260084498
"BP01-30JUN17",2017-06-30,"2017","1:03","juvenile","Female","alive","4.5",136,119,2.1,1,"435505","2878993","Tamiami Trail","Road Cruising","","","Collier","Development","AuF, AnF, KH, IE, JK","","na","","going NE","","","0","","76 (air)","road","","traveling SW to NE","","#REF!","Road Cruising",-81.6445963612781,26.0284436099546
"BP01-04JUL17",2017-07-04,"2017","20:43","adult","Male","alive",NA,NA,NA,NA,NA,"422170","2887659","Fern St","Opportunistic","","","Collier","Development","Alison","",NA,"","mentioned on social media; next to Botanical Garden on W side, hit on road but alive at sunset when photo taken","","N/A","","","","road","","","","#REF!","Miscellaneous",-81.7783813171376,26.10603252656
"E29-BP01-05JUL17",2017-07-05,"2017","12:49","adult","Male","alive","7.6",231,202,10,4.5,"465932","2864922","Tamiami Trail","","","","Collier","BCNP","KH, AuF, CE","",NA,"","road cruising","","","","","","","","","","#REF!","",-81.3401338585453,25.9024225484654
"OBS-EDD-BP01-05JUL17",2017-07-05,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"430151","2875658","Mainsail Drive ","","","IN-0000296685","Collier","Development","Michelle Qualls","",NA,"","","","N/A","","","","","","","","#REF!","",-81.6979258887449,25.9980827489085
"E29-BP01-06JUL17",2017-07-06,"2017","0:54","adult","Male","alive","7.5",229,201,9.4,4.3,"464715","2865382","Tamiami Trail","Road Cruising","","","Collier","BCNP","KH","",NA,"","periscoping about two feet up in grass on side of road","","","","","","","","","","#REF!","Road Cruising",-81.3522965057819,25.9065472527519
"EDD-E29-BP01-12JUL17",2017-07-12,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"489926","2860423","Loop Rd","","","IN-0000312378","Collier","BCNP","Deborah Jansen","",NA,"","","","N/A","","","","","","","","#REF!","",-81.1005447400679,25.8621606213307
"E29-BP01-15JUL17",2017-07-15,"2017","N/A","juvenile","Male","dead","6.6",200,177,6.5,3,"486307","2861006","Tamiami Trail","Road Cruising","","","Collier","BCNP","Mitch B, FPNWR","",NA,"","","","","","","","","","","","#REF!","Road Cruising",-81.1366705785219,25.8673956047805
"OBS-EDD-E29-BP01-17JUL17",2017-07-17,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"479802","2861748","Tamiami Trail","","","IN-0000305015","Collier","BCNP","UF FL Research Education Center","",NA,"","","","N/A","","","","","","","","#REF!","",-81.2016084399408,25.8740201879224
"BP01-18JUL17",2017-07-18,"2017","11:20","hatchling","Female","alive","2.3",72,63,0.2,0.1,"437578","2881432","W. Sentel","Heavy Equipment","","","Collier","Six L's Agricultural","DP","","na","","","","","","","","","","","","#REF!","Heavy Equipment",-81.6239952672201,26.0505569336294
"EDD-E29-BP01-18JUL17",2017-07-18,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"469610","2864809","Tamiami Trail - Ochopee","","","IN-0000298010","Collier","BCNP","Kellen Villeda","",NA,"","","","N/A","","","","","","","","#REF!","",-81.303410645589,25.9014836539857
"BP01-20JUL17",2017-07-20,"2017","1:25","juvenile","Male","alive","4.5",136,120,1.9,0.9,"435434","2880627","Fritchey Rd","Road Cruising","","","Collier","Agricultural","IE, SA","",NA,"","S side of road heading N; 79","","","","","","road","","","","#REF!","Road Cruising",-81.6453866792806,26.0431942227229
"BP01-21JUL17",2017-07-21,"2017","1:41","juvenile","Male","alive","6.3",191,170,6.3,2.9,"435888","2878717","Tamiami Trail","Road Cruising","","","Collier","Development","AuF","",NA,"","potentially a 2-year old snake; one hemi-pene is hanging outand dry/dark; ""grumpy gus""","","","","","78 (air)","road","","","","#REF!","Road Cruising",-81.6407551165744,26.025968556904
"BP01-23JUL17",2017-07-23,"2017","0:25","hatchling","Female","dead","2.1",65,56,0.2,0.1,"437754","2879383","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","IE","","na","","E side of road","","","","","","road","","","","#REF!","Road Cruising",-81.6221383432257,26.0320635403657
"BP02-23JUL17",2017-07-23,"2017","1:10","hatchling","Female","alive","2.3",71,62,0.2,0.1,"434982","2880640","Fritchey Rd","Road Cruising","","","Collier","Agricultural","IE","","na","","N side of road going S","","","","","79(air)","road","","","","#REF!","Road Cruising",-81.6499051818448,26.0432913474984
"BP03-23JUL17",2017-07-23,"2017","2:10","hatchling","Female","dead","2.2",66,58,0.2,0.1,"437972","2874606","San Marco Rd","Road Cruising","","","Collier","CSSP","IE","","na","","W side of road","","","","","","road","","","","#REF!","Road Cruising",-81.6197330994668,25.9889398571186
"BP01-24JUL17",2017-07-24,"2017","1:03","hatchling","Female","dead","2.4",73,63,0.2,0.1,"437744","2877682","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","IE","","na","","middle of road","","","","","","road","","","1","#REF!","Road Cruising",-81.6221572887237,26.0167042781078
"EDD-BP01-24JUL17",2017-07-24,"2017","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"448925","2871173","Port of the Islands","Opportunistic","","IN-0000325671","Collier","Development","SM","",NA,"","labyrinth","","Y","","","","","","","","#REF!","Miscellaneous",-81.5101697472511,25.9583688542222
"BP01-26JUL17",2017-07-26,"2017","1:31","hatchling","Female","dead","2.3",70,61,0.2,0.1,"434528","2880728","Greenway Rd","Road Cruising","","","Collier","Development","KH","","na","","mangled","","","","","","road","","","2","#REF!","Road Cruising",-81.6544474387397,26.044065431318
"BP02-26JUL17",2017-07-26,"2017","11:53","hatchling","Male","dead","2.5",78,68,0.4,0.2,"436328","2877794","Auto Ranch Rd","Road Cruising","","","Collier","Development","PTA, AuF, AnF","",NA,"","","","","","","82(air)","road","","","3","#REF!","Road Cruising",-81.6363128930471,26.0176539655147
"BP01-27JUL17",2017-07-27,"2017","11:05","juvenile","Male","alive","5.9",181,157,4.4,2,"434529","2879703","Greenway Rd","Road Cruising","","","Collier","Development","IE, KC","",NA,"","periscoping bitch!","","","","","80(air)","grass along shoulder","","traveling N to S","","#REF!","Road Cruising",-81.6543860739269,26.0348105260583
"E29-BP01-28JUL17",2017-07-28,"2017","23:41","juvenile","female?","dead",NA,NA,NA,NA,NA,"477041","2862054","Tamiami Trail","","","","Collier","BCNP","PTA, IE, KH","",NA,"","DOR","","N/A","","","","","","","","#REF!","",-81.2291728155086,25.8767424499595
"BP03-29JUL17",2017-07-29,"2017","1:20","juvenile","Female","alive","5.4",164,136,3,1.4,"434853","2879469","Tamiami Trail","Road Cruising","","","Collier","Agricultural","AuF","","na","","N side of Tamiami Trail","","","","","79(air)","road","","","","#REF!","Road Cruising",-81.6511361785003,26.0327123151452
"E29-BP01-29JUL17",2017-07-29,"2017","0:55","hatchling","Male","alive","2.3",69,59,NA,NA,"466924","2864794","Tamiami Trail","Road Cruising","","","Collier","BCNP","PTA, IE, KH","",NA,"","near HQ","","Y","","","","","","","","#REF!","Road Cruising",-81.3302266767879,25.9012896215064
"E29-BP02-29JUL17",2017-07-29,"2017","1:02","hatchling","Male","alive","2.3",69,59,NA,NA,"466609","2864793","Tamiami Trail","Road Cruising","","","Collier","BCNP","PTA, IE, KH","",NA,"","near HQ","","Y","","","","","","","","#REF!","Road Cruising",-81.3333715300797,25.9012733963211
"BP01-30JUL17",2017-07-30,"2017","1:47","hatchling","Female","dead","2.3",71,62,0.2,0.1,"434836","2879472","Tamiami Trail","Road Cruising","","","Collier","Agricultural","AuF","","na","","N side of Tamiami Trail","","","","","79(air)","road","","","","#REF!","Road Cruising",-81.6513062322226,26.0327386371192
"EDD-E29-BP01-31JUL17",2017-07-31,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"505951","2867252","11 Mile Rd","","","IN-0000325678","Collier","BCNP","TP","",NA,"","","","N/A","","","","","","","","#REF!","",-80.9405744516366,25.9238490861552
"BP01-01AUG17",2017-08-01,"2017","2:14","hatchling","Female","alive","2.5",77,67,0.4,0.2,"434532","2881489","Greenway Rd","Road Cruising","","","Collier","Development","AuF","",NA,"","end of Greenway Rd; light rain","","","","","75(air)","road","","traveling E to W","","#REF!","Road Cruising",-81.6544456106478,26.0509368412117
"EDD-BP01-01AUG17",2017-08-01,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"489922","2856669","Loop Rd","","","IN-0000325679","Collier","BCNP","TP","",NA,"","","","N/A","","","","","","","","#REF!","",-81.1005559966245,25.8282618243364
"BP01-02AUG17",2017-08-02,"2017","1:50","hatchling","Male","dead","2.5",75,66,0.4,0.2,"437739","2877921","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","IE","",NA,"","in middle of road, after rain","","","","","76(air)","road","","","","#REF!","Road Cruising",-81.622218631674,26.0188620666861
"BP03-04AUG17",2017-08-04,"2017","1:49","hatchling","Female","dead","2.4",73,63,0.2,0.1,"437736","2877961","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","PTA","","na","","","","","","","","road","","","","#REF!","Road Cruising",-81.6222505158319,26.0192231097258
"E29-BP01-04AUG17",2017-08-04,"2017","12:36","hatchling","Male","dead","2.3",69,59,NA,NA,"513717","2853050","Tamiami Trail","Road Cruising","","","Miami-Dade","BCNP","","",NA,"","Could be listed in records as ""BP01-04Aug17""","","Y","","","","","","","","#REF!","Road Cruising",-80.8631725061607,25.7955523414405
"E29-BP02-04AUG17",2017-08-04,"2017","1:13","juvenile","Female","alive","4",121,106,1,0.5,"481775","2861525","Tamiami Trail","Road Cruising","","","Collier","BCNP","KH","","na","","","","","","","","","","","","#REF!","Road Cruising",-81.1819117344253,25.8720325253771
"EDD-E29-BP01-06AUG17",2017-08-06,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"468797","2873371","Birdon Rd","","","IN-0000299116","Collier","BCNP","Glen Hill","",NA,"","","","N/A","","","","","","","","#REF!","",-81.3117309024659,25.9787796045783
"EDD-BP01-08AUG17",2017-08-08,"2018","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"371743","2977516","Rotonda West ","Responding","","IN-0005236559","Charlotte","Development","Mark Lampart","",NA,"","","","","","","","","","","","","Miscellaneous",-82.2916641646477,26.9135623610691
"EDD-BP02-08AUG17",2017-08-08,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"469912","2875072","Wagon Wheel Rd","","","IN-0000303558","Collier","BCNP","GH","",NA,"","","","N/A","","","","","","","","#REF!","",-81.30063078365,25.9941627808026
"EDD-E29-BP01-08AUG17",2017-08-08,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"473318","2896131","Turner River Rd","","","IN-0000303557","Collier","BCNP","GH","",NA,"","","","N/A","","","","","","","","#REF!","",-81.2670305717835,26.1843849219696
"BP01-18AUG17",2017-08-18,"2017","12:15","hatchling","Male","dead","2.5",75,64,NA,NA,"434667","2879594","Tamiami Trail","Road Cruising","","","Collier","Development","AuF","",NA,"","","","Y","","","","","","","","#REF!","Road Cruising",-81.653001378539,26.0338325801035
"BP01-21AUG17",2017-08-21,"2017","10:00","juvenile","Male","alive","5.9",179,156,6.9,3.2,"427415","2883472","Treviso Bay","Opportunistic","","","Collier","Development","Jose","",NA,"","found on edge of lake w/ prey bulge","","","","","","","","","","#REF!","Miscellaneous",-81.725696095765,26.0685015811854
"OBS-EDD-BP01-25SEP17",2017-09-25,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"445685","2901966","Everglades Blvd","","","IN-0000306102","Collier","Golden Gate Estates","Mary Lundberg","",NA,"","","","N/A","","","","","","","","#REF!","",-81.5438160210413,26.2362914187671
"EDD-BP01-27SEP17",2017-09-27,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"430549","2882259","Legacy Ln","","","IN-0000305365","Collier","Development","Master Collier County Sheriff","",NA,"","","","N/A","","","","","","","","#REF!","",-81.694300051901,26.0577033715646
"BP01-06OCT17",2017-10-06,"2017","3:00","hatchling","Female","alive","3.4",105,91,1,0.5,"439371","2878187","New Land","Heavy Equipment","","","Collier","Six L's Agricultural","Victor","","na","","","","","","","","","","","","#REF!","Heavy Equipment",-81.6059219603705,26.0213331497844
"EDD-BP01-11OCT17",2017-10-11,"2017","N/A","N/A","Male","dead",NA,NA,NA,NA,NA,"447870","2892771","Alligator Alley","","","IN-0000306833","Collier","Golden Gate Estates","SB","",NA,"","","","N/A","","","","","","","","#REF!","",-81.5215700308717,26.1533486660292
"EDD-BP01-20OCT17",2017-10-20,"2017","N/A","N/A","Male","dead",NA,NA,NA,NA,NA,"429968","2881219","Collier Blvd","","","IN-0000307189","Collier","Development","DG-S","",NA,"","","","N/A","","","","","","","","#REF!","",-81.7000521591205,26.0482850466225
"EDD-BP02-20OCT17",2017-10-20,"2017","N/A","N/A","Male","dead",NA,NA,NA,NA,NA,"450526","2908314","Oil Well Rd","","","IN-0000312590","Collier","Agricultural","Molly Duvall","",NA,"","","","N/A","","","","","","","","#REF!","",-81.4955914603184,26.2937839502663
"BP01-30OCT17",2017-10-30,"2017","13:08","juvenile","Female","alive","4.3",132,116,2.5,1.2,"441009","2878931","New Land","Heavy Equipment","","","Collier","Six L's Agricultural","Danny","","na","","in middle of canal","","","","","","","","","","#REF!","Heavy Equipment",-81.5895861752062,26.0281186796211
"OBS-EDD-BP01-04NOV17",2017-11-04,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"430072","2885105","Lely Resort Golf Course","","","IN-0000312731","Collier","Development","Julie Jacob","",NA,"","","","N/A","","","","","","","","#REF!","",-81.6992209181107,26.0833771773988
"OBS-EDD-BP01-08NOV17",2017-11-08,"2017","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"436868","2899307","13th St. SW","","","IN-0000313595","Collier","Golden Gate Estates","Andrew Orcutt","",NA,"","","","N/A","","","","","","","","#REF!","",-81.6319603872333,26.2119220774641
"BP01-16NOV17",2017-11-16,"2017","11:00","adult","Female","alive","9.8",298,262,37.1,16.9,"432918","2875997","Road to Nowhere","Hunting","","","Collier","RBNERR","IB, IE","","34","V","S side of Road to Nowhere; shedding","","","","","","grassy, sandy ground not far from water edge; light shrubby understory; on croc nest","","shedding","","#REF!","Hunting",-81.6702971469001,26.0012744266358
"BP02-16NOV17",2017-11-16,"2017","11:45","adult","Female","alive","11.8",359,314,70.2,31.9,"434032","2875955","Road to Nowhere","Hunting","","","Collier","RBNERR","IB, IE","","75","V","S side of Road to Nowhere; shedding","","","","","","100% hidden under fern & grape vine; heard moving under vegetation","","","","#REF!","Hunting",-81.6591643056905,26.0009463591605
